"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
683011,"Volpe, Anthony","R","R",28.74129367137476,29.198781867836065,27.138376234882404,2.1898517985164117,24.609824496048812,-4.046434848024097
691016,"Soderstrom, Tyler","L","L",29.085801176659043,30.913652353456225,32.64540281250377,-6.623385662574151,28.475702386857883,-0.5445361456577089
668715,"Steer, Spencer","R","R",28.83413290950958,25.514402760563545,35.88533661951609,-4.8914214401096645,32.69071386002451,3.856580950514971
650490,"Díaz, Yandy","R","R",29.357332557221387,28.540471100257744,28.830064251435953,-30.098270084710588,30.923653890107826,1.5663213328864174
702616,"Holliday, Jackson","L","L",25.457387365748744,28.316693569264835,25.6687870836045,-4.525120924854684,25.541339672178015,0.1244993132710519
664034,"France, Ty","R","R",28.420104951875107,26.979087811913228,31.957658273605283,-29.25177143111945,27.27412232992125,-1.1432592262863377
502671,"Goldschmidt, Paul","R","R",26.00666324010304,33.71257251960742,35.95473062538484,-10.800243465824286,21.39155636349055,-4.615106876612476
701358,"Smith, Cam","R","R",25.130097379990097,30.384829533977296,34.01899664014979,-11.424212547419915,28.613802513517207,3.483705133527124
683002,"Henderson, Gunnar","L","L",25.967308166617237,26.451709325988475,30.60813737587323,-4.375552456582331,32.952684712946116,6.944163835438751
650333,"Arraez, Luis","L","L",33.74926738312982,25.75543640529868,27.6700379301021,-25.18478282748143,31.81823282549711,-1.7967563468125416
663697,"India, Jonathan","R","R",27.91898682263227,27.918052854020086,30.09166535610949,-9.83977924170663,30.068652992993666,2.149666170361371
682928,"Abrams, CJ","L","L",27.268767939865764,29.86261566447077,32.61571964614235,-2.5301608483123386,31.22418060383349,3.9554126639677634
657757,"Sheets, Gavin","L","L",29.20107321969609,29.37351800432778,17.794015199369824,-33.58853119751404,34.03105355393912,4.829980334243004
670623,"Paredes, Isaac","R","R",30.893944723700624,25.91008644753394,30.016490172021214,-36.614790085558845,37.754283883739504,6.993345772605657
691026,"Winn, Masyn","R","R",33.34685521305184,22.877253367294493,14.95202035820199,-57.36786240247368,34.31035570397852,1.04946771849432
457705,"McCutchen, Andrew","R","R",29.92142167851957,28.806488845016904,35.372470606817515,-2.415815818673378,25.43286591446273,-4.488555764056816
666176,"Adell, Jo","R","R",25.632304853445238,28.010253125065443,37.53871143055857,-10.570331502219203,25.741213807736976,0.10890895429172076
673237,"Diaz, Yainer","R","R",29.313723920243937,28.40148659473521,32.75057264558996,-0.8512767706965408,32.54686364897799,3.233139728734063
