name,uid,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,scissor_kick,scissor_kick_l,scissor_kick_r
"Lile, Daylen",b695734_l,92.63310576361224,193.68962783532533,62.17296424966797,332.05619166002657,69.17937659574469,99.91163042553192,51.40161106382977,319.2009023404255,,,,,,,,,False,,
"Lopez, Otto",b672640_r,158.89505306122456,326.28020571428567,151.00286040816323,147.6736979591837,151.3033632653061,304.8500408163265,120.35235918367351,65.76535836734695,,,,,,,,,False,,
"Lowe, Brandon",b664040_l,67.35669803108807,214.0001280829016,62.305089326424905,330.06042611398965,65.2903554404145,71.01873492227978,76.40159958549225,306.3991570984456,,,,,,,,,True,,
"Lukes, Nathan",b664770_l,88.6977437413395,164.0455874364896,96.01889219399536,336.53418457274825,67.07577866050805,85.30397376443418,92.90152461893764,325.56078669745955,,,,,,,,,False,,
"Machado, Manny",b592518_r,151.53457316312057,316.68320045390067,59.80368771631203,206.0506823262412,130.41873475177306,291.0171923971631,130.2566511205674,79.32228924822695,,,,,,,,,False,,
"Mangum, Jake",b663968_s,84.64612187654319,175.02719209876545,89.94269550617285,336.1672521481481,61.854252246913575,97.83682567901234,75.02778587654323,327.6619832098765,146.80558705882353,323.67280000000005,148.96322,164.0968211764706,145.86194,319.52341411764706,166.87437529411764,89.03434705882354,,False,False
"Manzardo, Kyle",b700932_l,94.96023829181492,138.75344597864768,88.73848455516016,327.812366405694,76.37613033868095,61.733138823529416,93.7630134759358,298.84571607843145,,,,,,,,,False,,
"Marsee, Jakob",b805300_l,87.9913814285714,202.78451485714285,84.89312857142859,346.55411114285715,50.61544542857143,87.5050982857143,74.05126599999998,320.56843342857144,,,,,,,,,False,,
"Marsh, Brandon",b669016_l,117.1908213333333,151.30451130434784,95.16535165217395,336.4793931594203,74.89444336231885,80.89719860869565,85.74525472463769,320.7574931014493,,,,,,,,,False,,
"Marte, Ketel",b606466_s,62.237506823529415,219.087410509804,33.83146478431374,326.5331629803921,88.49794321568632,98.89827701960785,26.98589521568629,321.4514415686275,162.64499909090912,324.1816436363637,173.21501545454544,212.51697363636364,155.7471754545455,296.64974727272727,154.18092363636364,76.06151636363634,,False,False
"Martínez, Angel",b682657_s,96.77653733788397,188.7418724914676,47.78026320819113,347.9890506484642,42.28598935153585,84.97313583617748,74.14709569965869,298.4243473037543,190.2004691729324,343.39365533834587,134.58322406015037,187.52827669172933,130.90398556390977,300.4036210526316,170.01844812030075,77.61561864661651,,True,True
"Massey, Michael",b686681_l,100.41778335511988,144.0666488888889,84.65349507625272,315.21957577342044,66.99868618736383,74.23365786492371,80.98249899782135,296.78074736383445,,,,,,,,,False,,
"McCarthy, Jake",b664983_l,126.31944160291437,211.44424043715847,71.14580867030966,321.842778870674,81.73612298724954,101.25124313296902,63.77422426229508,304.51311679417125,,,,,,,,,False,,
"McGonigle, Kevin",b805808_l,71.22667213872836,130.34904254335262,80.78474404624278,330.0899156069364,51.34157156069366,51.76104277456648,89.32587329479767,292.38296624277456,,,,,,,,,True,,
"McKinstry, Zach",b656716_l,74.32475294117648,163.94860235294118,64.61842352941176,337.1712611764706,66.05471529411766,99.7001694117647,70.31982588235294,310.4318164705883,,,,,,,,,False,,
"McLain, Matt",b680574_r,165.37022686825057,299.4849472138229,142.8857458315335,145.11863671706263,153.56064276457883,272.4690671274298,151.77189667386614,62.67502894168467,,,,,,,,,False,,
"McNeil, Jeff",b643446_l,62.166494067495535,166.25579907637655,59.774815488454735,337.2966743872114,43.32006479573712,117.2937406749556,63.66364333925404,311.6111940319716,,,,,,,,,False,,
"Mead, Curtis",b678554_r,164.4985848387097,349.1563687096774,141.48748612903225,259.5813951612903,158.06083806451616,329.65557193548386,151.60755838709676,117.27947000000005,,,,,,,,,False,,
"Meidroth, Chase",b805367_r,148.3956182636656,338.93117839228296,84.99122572347265,188.0048133762058,130.05081080385855,304.5398698392283,149.7639104823151,91.27609543408362,,,,,,,,,True,,
"Merrill, Jackson",b701538_l,69.5306855064935,179.87225122077922,69.62615480519483,312.80621818181817,53.86978742857141,80.44406961038959,83.64686753246752,263.7253144935065,,,,,,,,,True,,
