name,uid,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
"Harper, Bryce",b547180_l,110.50830412348402,136.13733062844543,70.3409562954796,300.3025827563396,77.94545922822489,54.0881829327453,62.99286209481815,263.3571686879824,,,,,,,,
"Harris II, Michael",b671739_l,129.2499040583232,215.73036092345077,84.00602206561364,331.8864445200486,77.09282993924668,90.47657467800728,86.92101443499391,312.81687309842044,,,,,,,,
"Henderson, Gunnar",b683002_l,90.16922004357298,159.207725664488,74.23115886710237,335.7451290631808,76.57413426390401,56.63695389312976,85.50927441657579,294.87940536532176,,,,,,,,
"Hernández, Heriberto",b681715_r,157.68858122448978,319.9373361038961,128.74821372912805,140.3809887940631,138.8621423376623,309.2064424489796,140.77060601113172,74.08744103896103,,,,,,,,
"Hernández, Teoscar",b606192_r,143.50822568421054,337.44106077192987,134.39703382456142,171.85971592982457,128.03210245614034,320.72151354385966,130.35908238596494,116.71923340350878,,,,,,,,
"Herrera, Iván",b671056_r,167.2792329976019,343.0951741007194,45.78981985611518,196.27941659472424,147.183911558753,310.917726235012,162.19922705035975,79.57944287769783,,,,,,,,
"Hicks, Liam",b689414_l,124.3374290034364,226.19558350515462,55.24814542955326,329.3743659106529,32.983192852233685,98.74480577319588,49.489833402061834,308.35853910652924,,,,,,,,
"Hoerner, Nico",b663538_r,165.1921439794609,346.87141648267016,132.6636167394095,176.09140641848524,122.9110868292683,314.2371670346598,152.17689776636712,91.04738094993581,,,,,,,,
"Jensen, Carter",b695600_l,94.22200423280428,141.06248232804234,66.64352359788363,321.1808389417989,73.64839407407406,24.518049100529083,89.58676550264552,268.7329291005291,,,,,,,,
"Johnston, Troy",b687859_l,141.4770997297298,272.38266324324326,62.4300024324324,348.86744648648653,61.56378081081081,115.47379108108109,77.01847945945946,324.59587378378376,,,,,,,,
"Jung, Josh",b673962_r,153.22765039049236,303.664375959253,149.5619452631579,165.1592206451613,135.88563096774197,270.4586379626486,153.36464434634976,58.474604550084905,,,,,,,,
"Karros, Kyle",b691720_r,155.89450203278687,306.7558599344262,114.222540852459,111.90463790163935,170.91647685245903,299.1276815737705,153.40924983606558,100.85070295081968,,,,,,,,
"Keaschall, Luke",b807712_r,171.09915022222222,320.37636266666675,119.81083377777779,132.05954133333336,143.29501155555553,281.28073600000005,162.15751822222225,71.7094328888889,,,,,,,,
"Keith, Colt",b690993_l,92.60304502946956,136.02489304518664,81.83133390962672,327.1832106876228,63.927568408644404,74.13270726915522,83.29652023575635,304.80514860510806,,,,,,,,
"Kelly, Carson",b608348_r,149.5830004819277,342.0034640963855,156.89472257028117,200.9860967068273,151.38730859437757,329.12866088353417,163.57133044176703,126.09005815261045,,,,,,,,
"Kurtz, Nick",b701762_l,137.58209633633632,124.8028944144144,89.63983591591592,286.26159207207206,93.29547027027029,61.8776506906907,78.37177321321323,278.5883065465465,,,,,,,,
"Kwan, Steven",b680757_l,59.53266191780824,260.81950602739727,52.10998246575341,311.84920383561644,51.079439039451145,105.56893777015438,42.01854874785595,299.6997225385935,,,,,,,,
